query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
18,Extra-Hard,FF_NO_CACHE,1.0,4.885454177856445,0.002593812,9206,279,100.0
18,Extra-Hard,FF_NO_PROMPT,1.0,10.83923077583313,0.003290742,3446,365,100.0
18,Extra-Hard,FF_NO_PROMPT,1.0,11.0064857006073,0.003290742,3446,365,100.0
18,Extra-Hard,FF_NO_PROMPT,1.0,10.69663906097412,0.003290742,3446,365,100.0
18,Extra-Hard,FF_NO_PRUNE,1.0,4.962325811386108,0.002643108,9838,279,100.0
18,Extra-Hard,FF_NO_PRUNE,1.0,4.575242757797241,0.002530008,9838,250,100.0
18,Extra-Hard,FF_NO_PRUNE,1.0,4.931686878204346,0.002530008,9838,250,100.0
19,Extra-Hard,FF_FULL,0.0,13.5489182472229,0.003958412,11883,709,0.0
19,Extra-Hard,FF_FULL,0.0,9.881981134414673,0.003201192,11883,538,0.0
19,Extra-Hard,FF_FULL,0.0,12.707366943359377,0.003797592,11872,709,0.0
19,Extra-Hard,FF_NO_CACHE,0.0,9.500565767288208,0.003685812,9206,559,0.0
19,Extra-Hard,FF_NO_CACHE,0.0,9.241190195083618,0.003724812,9206,569,0.0
19,Extra-Hard,FF_NO_CACHE,0.0,9.088005065917969,0.003685812,9206,559,0.0
19,Extra-Hard,FF_NO_PROMPT,0.0,12.425307750701904,0.003630042,3446,452,0.0
19,Extra-Hard,FF_NO_PROMPT,0.0,15.984906911849976,0.003844542,3446,507,0.0
19,Extra-Hard,FF_NO_PROMPT,1.0,11.267613172531128,0.003594942,3446,443,100.0
19,Extra-Hard,FF_NO_PRUNE,1.0,4.689924716949463,0.002654808,9838,282,100.0
19,Extra-Hard,FF_NO_PRUNE,0.0,6.387745380401611,0.003044808,9838,382,0.0
19,Extra-Hard,FF_NO_PRUNE,0.0,7.341140031814575,0.003044808,9838,382,0.0
20,Extra-Hard,FF_FULL,1.0,8.622361183166504,0.0024791419999999,9450,386,100.0
20,Extra-Hard,FF_FULL,1.0,7.866979598999023,0.002397102,9450,384,100.0
20,Extra-Hard,FF_FULL,1.0,8.67296290397644,0.002325822,9450,384,100.0
20,Extra-Hard,FF_NO_CACHE,1.0,4.378642797470093,0.002253342,7127,234,100.0
20,Extra-Hard,FF_NO_CACHE,1.0,5.552769899368286,0.002261142,7127,236,100.0
20,Extra-Hard,FF_NO_CACHE,1.0,4.7448341846466064,0.002261142,7127,236,100.0
20,Extra-Hard,FF_NO_PROMPT,0.0,9.968770027160645,0.0029455139999999,3292,281,0.0
20,Extra-Hard,FF_NO_PROMPT,0.0,4.689626216888428,0.001809834,2141,220,0.0
20,Extra-Hard,FF_NO_PROMPT,0.0,4.103784799575806,0.001716234,2141,196,0.0
20,Extra-Hard,FF_NO_PRUNE,1.0,4.2844438552856445,0.002472288,9834,236,100.0
20,Extra-Hard,FF_NO_PRUNE,1.0,4.725921154022217,0.002472288,9834,236,100.0
20,Extra-Hard,FF_NO_PRUNE,1.0,4.823230266571045,0.002464488,9834,234,100.0
